time,value
2023-02-16 15:19:06,13161
2023-02-16 15:39:21,13162
2023-02-16 16:25:34,13162
2023-02-16 16:48:04,13162
2023-02-16 17:15:13,13162
2023-02-16 17:37:17,13162
2023-02-16 18:21:28,13162
2023-02-16 18:41:10,13163
2023-02-16 19:13:23,13163
2023-02-16 19:37:18,13163
2023-02-16 20:19:41,13165
2023-02-16 20:38:03,13166
2023-02-16 21:15:52,13172
2023-02-16 21:37:34,13177
2023-02-16 22:17:18,13185
2023-02-16 22:37:54,13185
2023-02-16 23:18:51,13185
2023-02-16 23:37:30,13185
2023-02-17 01:39:42,13186
2023-02-17 02:52:22,13186
2023-02-17 03:23:43,13186
2023-02-17 03:41:09,13186
2023-02-17 04:22:19,13186
2023-02-17 04:41:50,13186
2023-02-17 05:17:00,13186
2023-02-17 05:37:02,13186
2023-02-17 06:23:13,13186
2023-02-17 06:42:24,13186
2023-02-17 07:16:30,13186
2023-02-17 07:37:21,13186
2023-02-17 08:23:19,13186
2023-02-17 08:42:07,13186
2023-02-17 09:17:55,13185
2023-02-17 09:37:38,13187
2023-02-17 10:19:43,13188
2023-02-17 10:39:50,13188
2023-02-17 11:15:02,13188
2023-02-17 11:37:36,13188
2023-02-17 12:34:10,13185
2023-02-17 13:24:48,13186
2023-02-17 13:39:14,13186
2023-02-17 14:16:17,13186
2023-02-17 14:37:34,13186
2023-02-17 15:18:47,13186
2023-02-17 15:38:59,13186
2023-02-17 16:24:22,13190
2023-02-17 16:46:53,13190
2023-02-17 17:15:53,13192
2023-02-17 17:37:09,13192
2023-02-17 18:22:23,13193
2023-02-17 18:41:59,13193
2023-02-17 19:14:22,13194
2023-02-17 19:37:18,13194
2023-02-17 20:19:10,13194
2023-02-17 20:37:40,13194
2023-02-17 21:15:43,13197
2023-02-17 21:37:32,13199
2023-02-17 22:17:14,13207
2023-02-17 22:38:11,13207
2023-02-17 23:17:59,13217
2023-02-17 23:37:47,13220
2023-02-18 01:34:41,13221
2023-02-18 02:44:28,13221
2023-02-18 03:18:27,13221
2023-02-18 04:35:13,13221
2023-02-18 05:15:49,13221
2023-02-18 05:37:10,13221
2023-02-18 06:21:12,13220
2023-02-18 06:40:32,13220
2023-02-18 07:15:23,13220
2023-02-18 07:37:11,13220
2023-02-18 08:21:23,13219
2023-02-18 08:40:22,13219
2023-02-18 09:16:23,13219
2023-02-18 09:37:42,13219
2023-02-18 10:17:46,13219
2023-02-18 10:37:46,13219
2023-02-18 11:14:50,13219
2023-02-18 11:37:08,13219
2023-02-18 12:31:44,13219
2023-02-18 13:21:06,13219
2023-02-18 13:37:15,13219
2023-02-18 14:14:47,13219
2023-02-18 14:37:09,13219
2023-02-18 15:17:05,13219
2023-02-18 15:37:28,13219
2023-02-18 16:23:00,13219
2023-02-18 16:44:44,13219
2023-02-18 17:15:11,13214
2023-02-18 17:37:17,13214
2023-02-18 18:20:48,13214
2023-02-18 18:39:47,13214
2023-02-18 19:13:22,13214
2023-02-18 19:37:16,13214
2023-02-18 20:17:46,13214
2023-02-18 20:37:42,13214
2023-02-18 21:14:44,13212
2023-02-18 21:37:17,13215
2023-02-18 22:16:20,13220
2023-02-18 22:37:07,13224
2023-02-18 23:17:01,13227
2023-02-18 23:37:47,13229
2023-02-19 01:38:30,13231
2023-02-19 02:49:41,13232
2023-02-19 03:22:02,13232
2023-02-19 03:39:41,13232
2023-02-19 04:21:22,13232
2023-02-19 04:41:03,13232
2023-02-19 05:16:10,13232
2023-02-19 05:37:17,13232
2023-02-19 06:21:36,13232
2023-02-19 06:40:51,13232
2023-02-19 07:15:37,13232
2023-02-19 07:37:01,13232
2023-02-19 08:21:38,13232
2023-02-19 08:40:34,13232
2023-02-19 09:16:37,13232
2023-02-19 09:37:33,13231
2023-02-19 10:18:19,13231
2023-02-19 10:38:07,13249
2023-02-19 11:14:06,13256
2023-02-19 11:37:02,13256
2023-02-19 12:32:40,13257
2023-02-19 13:21:27,13254
2023-02-19 13:37:21,13254
2023-02-19 14:15:06,13254
2023-02-19 14:37:24,13254
2023-02-19 15:17:09,13254
2023-02-19 15:37:13,13254
2023-02-19 16:22:46,13254
2023-02-19 16:44:31,13256
2023-02-19 17:14:59,13255
2023-02-19 17:37:22,13252
2023-02-19 18:20:51,13254
2023-02-19 18:39:59,13254
2023-02-19 19:13:36,13255
2023-02-19 19:37:13,13257
2023-02-19 20:18:13,13258
2023-02-19 20:37:28,13259
2023-02-19 21:14:55,13260
2023-02-19 21:37:35,13263
2023-02-19 22:16:21,13263
2023-02-19 22:37:13,13263
2023-02-19 23:17:24,13263
2023-02-19 23:37:43,13263
2023-02-20 01:37:49,13263
2023-02-20 02:51:44,13261
2023-02-20 03:23:06,13261
2023-02-20 03:40:52,13261
2023-02-20 04:22:25,13261
2023-02-20 04:42:09,13261
2023-02-20 05:17:05,13261
2023-02-20 05:37:13,13261
2023-02-20 06:23:38,13261
2023-02-20 06:42:46,13261
2023-02-20 07:16:55,13261
2023-02-20 07:37:12,13261
2023-02-20 08:23:58,13261
2023-02-20 08:42:35,13261
2023-02-20 09:18:54,13261
2023-02-20 09:38:24,13261
2023-02-20 10:21:03,13261
2023-02-20 10:40:54,13261
2023-02-20 11:15:15,13261
2023-02-20 11:37:12,13261
2023-02-20 12:35:25,13261
2023-02-20 13:25:42,13261
2023-02-20 13:39:55,13261
2023-02-20 14:17:38,13261
2023-02-20 14:38:19,13261
2023-02-20 15:18:44,13261
2023-02-20 15:38:54,13262
2023-02-20 16:24:55,13262
2023-02-20 16:47:03,13262
2023-02-20 17:16:16,13258
2023-02-20 17:37:10,13258
2023-02-20 18:22:10,13258
2023-02-20 18:41:14,13258
2023-02-20 19:13:50,13258
2023-02-20 19:37:05,13258
2023-02-20 20:18:52,13258
2023-02-20 20:37:22,13258
2023-02-20 21:15:20,13258
2023-02-20 21:37:20,13258
2023-02-20 22:17:03,13258
2023-02-20 22:37:53,13261
2023-02-20 23:17:40,13261
2023-02-20 23:37:42,13261
2023-02-21 09:18:11,13261
2023-02-21 09:37:43,13261
2023-02-21 10:19:31,13262
2023-02-21 10:40:21,13262
2023-02-21 11:15:27,13265
2023-02-21 11:37:29,13265
2023-02-21 12:34:55,13265
2023-02-21 13:25:26,13265
2023-02-21 13:39:36,13265
2023-02-21 14:16:48,13265
2023-02-21 14:37:59,13265
2023-02-21 15:18:57,13265
2023-02-21 15:39:15,13265
2023-02-21 16:23:52,13263
2023-02-21 16:46:35,13263
2023-02-21 17:16:45,13264
2023-02-21 17:37:10,13264
2023-02-21 18:22:25,13257
2023-02-21 18:41:42,13257
2023-02-21 19:15:08,13257
2023-02-21 19:37:15,13257
2023-02-21 20:19:37,13257
2023-02-21 20:38:37,13257
2023-02-21 21:16:03,13257
2023-02-21 21:37:56,13258
2023-02-21 22:17:42,13259
2023-02-21 22:39:03,13259
2023-02-21 23:18:25,13259
2023-02-21 23:37:57,13259
2023-02-22 01:35:45,13262
2023-02-22 02:48:53,13262
2023-02-22 03:22:00,13262
2023-02-22 03:40:15,13262
2023-02-22 04:22:55,13262
2023-02-22 04:42:24,13262
2023-02-22 05:17:04,13262
2023-02-22 05:37:07,13262
2023-02-22 06:23:56,13263
2023-02-22 06:43:11,13263
2023-02-22 07:16:28,13263
2023-02-22 07:37:33,13265
2023-02-22 08:23:46,13275
2023-02-22 08:41:20,13276
2023-02-22 09:18:31,13277
2023-02-22 09:38:30,13277
2023-02-22 10:20:11,13277
2023-02-22 10:40:43,13277
2023-02-22 11:15:22,13277
2023-02-22 11:37:27,13277
2023-02-22 12:35:52,13277
2023-02-22 13:26:25,13277
2023-02-22 13:40:47,13277
2023-02-22 14:16:37,13277
2023-02-22 14:38:20,13277
2023-02-22 15:19:20,13277
2023-02-22 15:39:43,13277
2023-02-22 16:25:21,13277
2023-02-22 16:48:15,13277
2023-02-22 17:16:37,13277
2023-02-22 17:37:47,13277
2023-02-22 18:22:36,13277
2023-02-22 18:42:14,13277
2023-02-22 19:13:46,13277
2023-02-22 19:37:18,13277
2023-02-22 20:19:24,13277
2023-02-22 20:38:18,13277
2023-02-22 21:16:10,13277
2023-02-22 21:37:40,13278
2023-02-22 22:16:18,13283
2023-02-22 22:37:48,13283
2023-02-22 23:18:01,13286
2023-02-22 23:37:55,13286
2023-02-23 01:26:10,13287
2023-02-23 02:37:15,13287
2023-02-23 03:20:00,13287
2023-02-23 03:39:00,13287
2023-02-23 04:22:38,13287
2023-02-23 04:42:54,13287
2023-02-23 05:16:55,13287
2023-02-23 05:37:23,13287
2023-02-23 06:22:59,13287
2023-02-23 06:42:23,13287
2023-02-23 07:16:30,13287
2023-02-23 07:37:34,13287
2023-02-23 08:23:10,13287
2023-02-23 08:42:04,13287
2023-02-23 09:17:48,13287
2023-02-23 09:37:41,13287
2023-02-23 10:19:34,13287
2023-02-23 10:40:40,13287
2023-02-23 11:15:30,13248
2023-02-23 11:37:52,13248
2023-02-23 12:37:00,12996
2023-02-23 13:32:05,12824
2023-02-23 14:18:04,12806
2023-02-23 14:38:02,12760
2023-02-23 15:19:11,12739
2023-02-23 15:40:12,12747
2023-02-23 16:26:18,12556
2023-02-23 16:50:20,12514
2023-02-23 17:17:08,12414
2023-02-23 17:38:32,12414
2023-02-23 18:23:27,12393
2023-02-23 18:43:02,12388
2023-02-23 19:14:46,12242
2023-02-23 19:37:27,12220
2023-02-23 20:19:24,12194
2023-02-23 20:38:28,12188
2023-02-23 21:16:20,12162
2023-02-23 21:37:40,12144
2023-02-23 22:17:45,12127
2023-02-23 22:39:07,12025
2023-02-23 23:18:57,12002
2023-02-23 23:38:11,12003
2023-02-24 01:35:27,11866
2023-02-24 02:48:15,11865
2023-02-24 03:21:31,11865
2023-02-24 03:40:34,11865
2023-02-24 04:22:52,11856
2023-02-24 04:42:41,11856
2023-02-24 05:17:07,11856
2023-02-24 05:37:44,11856
2023-02-24 06:23:49,11856
2023-02-24 06:42:53,11856
2023-02-24 07:16:27,11792
2023-02-24 07:37:21,11791
2023-02-24 08:23:27,11786
2023-02-24 08:42:02,11786
2023-02-24 09:18:20,11786
2023-02-24 09:38:11,11786
2023-02-24 10:19:54,11787
2023-02-24 10:40:34,11788
2023-02-24 11:15:46,11788
2023-02-24 11:37:39,11788
2023-02-24 12:35:14,11750
2023-02-24 13:25:50,11749
2023-02-24 13:40:09,11745
2023-02-24 14:16:47,11744
2023-02-24 14:38:13,11744
2023-02-24 15:17:33,11741
2023-02-24 15:38:05,11741
2023-02-24 16:25:55,11731
2023-02-24 16:48:04,11761
2023-02-24 17:17:06,11722
2023-02-24 17:38:14,11580
2023-02-24 18:22:42,11496
2023-02-24 18:42:29,13361
2023-02-24 19:14:30,13361
2023-02-24 19:37:08,13363
2023-02-24 20:19:43,13365
2023-02-24 20:38:31,13367
2023-02-24 21:14:37,13367
2023-02-24 21:37:47,13367
2023-02-24 22:17:53,13367
2023-02-24 22:39:00,13367
2023-02-24 23:18:14,13368
2023-02-24 23:37:42,13368
2023-02-25 00:16:10,13368
2023-02-25 01:36:10,13368
2023-02-25 02:49:24,13368
2023-02-25 03:21:39,13369
2023-02-25 03:39:38,13369
2023-02-25 04:21:53,13371
2023-02-25 04:41:59,13371
2023-02-25 05:16:21,13371
2023-02-25 05:37:24,13371
2023-02-25 06:21:44,13371
2023-02-25 06:41:23,13371
2023-02-25 07:15:40,13373
2023-02-25 07:37:13,13373
2023-02-25 08:21:29,13373
2023-02-25 08:40:33,13373
2023-02-25 09:16:47,13369
2023-02-25 09:37:39,13369
2023-02-25 10:17:57,13369
2023-02-25 10:38:13,13369
2023-02-25 11:14:21,13369
2023-02-25 11:37:01,13369
2023-02-25 12:32:05,13369
2023-02-25 13:21:13,13369
2023-02-25 13:37:19,13369
2023-02-25 14:14:59,13370
2023-02-25 14:37:20,13371
2023-02-25 15:16:52,13371
2023-02-25 15:37:13,13371
2023-02-25 16:22:55,13371
2023-02-25 16:44:20,13371
2023-02-25 17:15:22,13371
2023-02-25 17:37:15,13371
2023-02-25 18:21:21,13371
2023-02-25 18:40:43,13371
2023-02-25 19:13:56,13371
2023-02-25 19:37:15,13371
2023-02-25 20:18:32,13372
2023-02-25 20:37:45,13372
2023-02-25 21:15:00,13372
2023-02-25 21:37:31,13372
2023-02-25 22:16:39,13377
2023-02-25 22:37:51,13377
2023-02-26 01:44:04,13377
2023-02-26 03:29:55,13377
2023-02-26 03:45:31,13377
2023-02-26 04:21:35,13377
2023-02-26 04:41:49,13377
2023-02-26 05:16:31,13377
2023-02-26 05:37:16,13377
2023-02-26 06:22:09,13378
2023-02-26 06:41:39,13378
2023-02-26 07:16:02,13378
2023-02-26 07:37:00,13373
2023-02-26 08:21:56,13369
2023-02-26 09:37:46,13375
2023-02-26 10:18:15,13375
2023-02-26 10:38:50,13375
2023-02-26 11:14:29,13376
2023-02-26 11:37:11,13377
2023-02-26 12:33:35,13378
2023-02-26 13:22:43,13378
2023-02-26 13:37:51,13378
2023-02-26 14:15:38,13378
2023-02-26 14:37:18,13378
2023-02-26 15:17:13,13373
2023-02-26 15:37:36,13373
2023-02-26 16:23:07,13373
2023-02-26 16:44:54,13375
2023-02-26 17:15:24,13375
2023-02-26 17:37:10,13375
2023-02-26 18:21:12,13377
2023-02-26 18:40:13,13377
2023-02-26 19:13:47,13380
2023-02-26 19:36:59,13381
2023-02-26 20:18:10,13383
2023-02-26 20:37:35,13383
2023-02-26 21:14:48,13383
2023-02-26 21:37:18,13383
2023-02-26 22:16:25,13384
2023-02-26 22:37:44,13384
2023-02-26 23:37:43,13385
2023-02-27 01:37:29,13391
2023-02-27 02:51:00,13391
2023-02-27 03:23:00,13391
2023-02-27 03:41:02,13393
2023-02-27 04:22:51,13396
2023-02-27 04:42:36,13396
2023-02-27 05:17:28,13396
2023-02-27 05:37:26,13396
2023-02-27 06:24:11,13396
2023-02-27 06:43:18,13396
2023-02-27 07:17:20,13396
2023-02-27 07:37:19,13396
2023-02-27 08:24:45,13396
2023-02-27 08:43:17,13396
2023-02-27 09:19:14,13396
2023-02-27 09:38:44,13396
2023-02-27 10:20:41,13396
2023-02-27 10:51:55,13396
2023-02-27 11:15:31,13396
2023-02-27 11:37:32,13396
2023-02-27 12:37:03,13397
2023-02-27 13:27:55,13397
2023-02-27 13:42:40,13397
2023-02-27 14:17:39,13397
2023-02-27 14:39:04,13397
2023-02-27 15:19:21,13397
2023-02-27 15:39:58,13398
2023-02-27 16:26:10,13398
2023-02-27 16:49:33,13399
2023-02-27 17:17:14,13400
2023-02-27 17:38:22,13400
2023-02-27 18:23:15,13400
2023-02-27 18:42:57,13400
2023-02-27 19:14:36,13400
2023-02-27 19:37:45,13402
2023-02-27 20:19:54,13403
2023-02-27 20:39:12,13403
2023-02-27 21:16:29,12981
2023-02-27 21:37:58,12992
2023-02-27 22:18:03,12991
2023-02-27 22:39:36,12994
2023-02-27 23:19:00,12997
2023-02-27 23:38:08,12997
2023-02-28 01:37:04,13010
2023-02-28 02:49:19,13027
2023-02-28 03:22:34,13038
2023-02-28 03:40:27,13033
2023-02-28 04:22:46,13106
2023-02-28 04:42:16,13109
2023-02-28 05:17:22,13111
2023-02-28 05:37:53,13111
2023-02-28 06:23:55,13127
2023-02-28 06:43:15,13127
2023-02-28 07:17:04,13127
2023-02-28 07:37:29,13127
2023-02-28 08:24:28,13127
2023-02-28 08:43:20,13127
2023-02-28 09:19:01,13129
2023-02-28 09:39:11,13129
2023-02-28 10:20:28,13130
2023-02-28 10:41:20,13130
2023-02-28 11:15:31,13130
2023-02-28 11:37:40,13289
2023-02-28 12:36:07,13291
2023-02-28 13:27:16,13290
2023-02-28 13:42:09,13291
2023-02-28 14:17:23,13293
2023-02-28 14:39:06,13298
2023-02-28 15:19:14,13298
2023-02-28 15:39:50,13298
2023-02-28 16:25:51,13298
2023-02-28 16:49:06,13298
2023-02-28 17:17:16,13298
2023-02-28 17:38:11,13299
2023-02-28 18:23:25,13299
2023-02-28 18:42:36,13299
2023-02-28 19:15:00,13300
2023-02-28 19:37:26,13300
2023-02-28 20:19:54,13295
2023-02-28 20:38:35,13295
2023-02-28 21:16:17,13293
2023-02-28 21:37:37,13293
2023-02-28 22:17:50,13297
2023-02-28 22:39:13,13298
2023-02-28 23:18:25,13298
2023-02-28 23:37:55,13298
2023-03-01 01:45:31,13298
2023-03-01 03:00:15,13298
2023-03-01 03:33:50,13298
2023-03-01 04:22:39,13299
2023-03-01 04:43:00,13300
2023-03-01 05:17:25,13300
2023-03-01 05:38:14,13305
2023-03-01 06:24:36,13305
2023-03-01 06:43:58,13306
2023-03-01 07:16:32,13301
2023-03-01 07:37:58,13298
2023-03-01 08:24:22,13299
2023-03-01 08:42:05,13301
2023-03-01 09:19:05,13304
2023-03-01 09:38:35,13304
2023-03-01 10:20:22,13304
2023-03-01 10:41:24,13304
2023-03-01 11:16:09,13304
2023-03-01 11:37:36,13304
2023-03-01 12:36:42,13303
2023-03-01 13:27:28,13307
2023-03-01 13:42:08,13307
2023-03-01 14:17:29,13307
2023-03-01 14:39:18,13307
2023-03-01 15:19:37,13307
2023-03-01 15:40:22,13308
2023-03-01 16:26:29,13309
2023-03-01 16:50:38,13310
2023-03-01 17:17:28,13312
2023-03-01 17:39:19,13313
2023-03-01 18:23:21,13314
2023-03-01 18:42:52,13314
2023-03-01 19:15:07,13316
2023-03-01 19:37:24,13316
2023-03-01 20:19:55,13317
2023-03-01 20:38:57,13319
2023-03-01 21:16:34,13320
2023-03-01 21:37:39,13320
2023-03-01 22:17:43,13321
2023-03-01 22:38:37,13321
2023-03-01 23:18:49,13321
2023-03-01 23:38:10,13321
2023-03-02 01:42:28,13323
2023-03-02 02:54:51,13323
2023-03-02 03:26:01,13323
2023-03-02 03:43:30,13323
2023-03-02 04:22:51,13323
2023-03-02 04:42:43,13323
2023-03-02 05:17:16,13323
2023-03-02 05:37:47,13323
2023-03-02 06:23:50,13342
2023-03-02 06:43:02,13343
2023-03-02 07:17:08,13343
2023-03-02 07:37:37,13343
2023-03-02 08:24:15,13356
2023-03-02 08:43:15,13358
2023-03-02 09:18:35,13358
2023-03-02 09:38:28,13358
2023-03-02 10:20:02,13359
2023-03-02 10:41:03,13359
2023-03-02 11:15:56,13359
2023-03-02 11:37:33,13359
2023-03-02 12:35:02,13359
2023-03-02 13:31:54,13359
2023-03-02 14:17:23,13359
2023-03-02 14:39:02,13359
2023-03-02 15:19:39,13359
2023-03-02 15:40:24,13360
2023-03-02 16:26:27,13360
2023-03-02 16:50:02,13360
2023-03-02 17:17:15,13360
2023-03-02 17:38:39,13360
2023-03-02 18:26:44,13360
2023-03-02 18:46:15,13360
2023-03-02 19:13:26,13360
2023-03-02 19:37:37,13360
2023-03-02 20:20:01,13361
2023-03-02 20:38:47,13361
2023-03-02 21:16:24,13362
2023-03-02 21:37:59,13362
2023-03-02 22:16:55,13362
2023-03-02 22:38:39,13362
2023-03-02 23:19:02,13362
2023-03-03 02:15:41,13364
2023-03-03 04:20:25,13363
2023-03-03 05:02:06,13363
2023-03-03 05:39:12,13363
2023-03-03 06:23:41,13367
2023-03-03 06:42:15,13371
2023-03-03 07:16:58,13378
2023-03-03 07:37:29,13380
2023-03-03 08:22:54,13372
2023-03-03 08:41:51,13372
2023-03-03 09:18:26,13372
2023-03-03 09:37:31,13373
2023-03-03 10:19:46,13373
2023-03-03 10:40:16,13372
2023-03-03 11:15:15,13372
2023-03-03 11:37:32,13373
2023-03-03 12:34:10,13373
2023-03-03 13:24:34,13374
2023-03-03 13:39:17,13374
2023-03-03 14:16:21,13374
2023-03-03 14:38:19,13374
2023-03-03 15:18:59,13375
2023-03-03 15:39:14,13375
2023-03-03 16:24:33,13377
2023-03-03 16:47:05,13377
2023-03-03 17:16:50,13377
2023-03-03 17:37:20,13377
2023-03-03 18:41:01,13379
2023-03-03 19:14:35,13379
2023-03-03 19:37:10,13381
2023-03-03 20:19:10,13381
2023-03-03 20:38:20,13381
2023-03-03 21:14:58,13383
2023-03-03 21:37:50,13383
2023-03-03 22:17:34,13383
2023-03-03 22:39:13,13383
2023-03-03 23:18:37,13383
2023-03-03 23:37:45,13383
2023-03-04 01:34:31,13387
2023-03-04 02:45:39,13387
2023-03-04 03:19:17,13387
2023-03-04 03:38:17,13387
2023-03-04 04:22:01,13387
2023-03-04 04:41:37,13387
2023-03-04 05:16:07,13386
2023-03-04 05:37:25,13386
2023-03-04 06:21:59,13386
2023-03-04 06:41:09,13386
2023-03-04 07:15:41,13386
2023-03-04 07:37:14,13386
2023-03-04 08:21:43,13386
2023-03-04 08:40:39,13386
2023-03-04 09:16:34,13386
2023-03-04 09:37:31,13386
2023-03-04 10:18:09,13386
2023-03-04 10:38:14,13386
2023-03-04 11:17:23,13386
2023-03-04 11:37:17,13386
2023-03-04 12:32:38,13386
2023-03-04 13:21:10,13388
2023-03-04 13:37:14,13388
2023-03-04 14:15:11,13388
2023-03-04 14:37:15,13388
2023-03-04 15:17:03,13388
2023-03-04 15:37:23,13388
2023-03-04 16:22:56,13388
2023-03-04 16:44:05,13388
2023-03-04 17:14:54,13388
2023-03-04 17:37:12,13388
2023-03-04 18:21:06,13389
2023-03-04 18:39:46,13389
2023-03-04 19:13:53,13391
2023-03-04 19:37:13,13391
2023-03-04 20:17:55,13391
2023-03-04 20:37:36,13391
2023-03-04 21:14:43,13391
2023-03-04 21:37:23,13391
2023-03-04 22:16:15,13394
2023-03-04 22:37:10,13395
2023-03-04 23:17:10,13395
2023-03-04 23:37:34,13395
2023-03-05 01:49:10,13395
2023-03-05 03:00:48,13391
2023-03-05 03:43:35,13391
2023-03-05 04:21:35,13391
2023-03-05 04:41:06,13391
2023-03-05 05:16:02,13391
2023-03-05 05:37:09,13391
2023-03-05 06:21:49,13391
2023-03-05 06:40:58,13391
2023-03-05 07:15:58,13391
2023-03-05 07:37:16,13391
2023-03-05 08:21:36,13391
2023-03-05 08:39:53,13391
2023-03-05 09:16:57,13391
2023-03-05 09:37:34,13391
2023-03-05 10:18:11,13387
2023-03-05 10:38:26,13387
2023-03-05 11:14:01,13387
2023-03-05 11:37:21,13387
2023-03-05 12:32:41,13388
2023-03-05 13:21:13,13388
2023-03-05 13:37:11,13388
2023-03-05 14:15:22,13388
2023-03-05 14:37:11,13388
2023-03-05 15:17:09,13388
2023-03-05 15:37:15,13388
2023-03-05 16:22:51,13388
2023-03-05 16:44:25,13388
2023-03-05 17:15:07,13390
2023-03-05 17:37:13,13390
2023-03-05 18:21:03,13386
2023-03-05 18:40:01,13386
2023-03-05 19:13:34,13386
2023-03-05 19:37:11,13386
2023-03-05 20:18:27,13387
2023-03-05 20:37:43,13387
2023-03-05 21:14:58,13387
2023-03-05 21:37:29,13390
2023-03-05 22:16:40,13390
2023-03-05 22:37:39,13390
2023-03-05 23:17:23,13390
2023-03-05 23:37:42,13390
2023-03-06 01:39:29,13391
2023-03-06 02:52:42,13391
2023-03-06 03:23:58,13391
2023-03-06 03:41:22,13391
2023-03-06 04:22:29,13391
2023-03-06 04:42:04,13391
2023-03-06 05:17:36,13395
2023-03-06 05:37:38,13400
2023-03-06 06:23:56,13400
2023-03-06 06:43:05,13400
2023-03-06 07:17:04,13400
2023-03-06 07:37:28,13401
2023-03-06 08:24:20,13401
2023-03-06 08:43:02,13401
2023-03-06 09:19:04,13401
2023-03-06 09:38:14,13402
2023-03-06 10:20:13,13402
2023-03-06 10:40:58,13402
2023-03-06 11:15:48,13402
2023-03-06 11:37:22,13402
2023-03-06 12:36:17,13402
2023-03-06 13:27:10,13391
2023-03-06 14:17:19,13393
2023-03-06 14:38:42,13393
2023-03-06 15:19:41,13393
2023-03-06 15:40:33,13393
2023-03-06 16:25:39,13396
2023-03-06 16:47:52,13396
2023-03-06 17:17:32,13396
2023-03-06 17:38:47,13396
2023-03-06 18:23:46,13397
2023-03-06 18:43:10,13397
2023-03-06 19:14:52,13397
2023-03-06 19:37:35,13397
2023-03-06 20:19:51,13397
2023-03-06 20:39:04,13397
2023-03-06 21:15:49,13397
2023-03-06 21:37:40,13398
2023-03-06 22:18:07,13400
2023-03-06 22:39:40,13400
2023-03-06 23:18:49,13400
2023-03-06 23:38:16,13400
2023-03-07 01:44:18,13401
2023-03-07 02:59:51,13401
2023-03-07 03:33:10,13401
2023-03-07 04:22:51,13401
2023-03-07 04:42:48,13402
2023-03-07 05:17:40,13402
2023-03-07 05:38:02,13402
2023-03-07 06:23:41,13402
2023-03-07 06:43:04,13402
2023-03-07 07:16:16,13402
2023-03-07 07:37:40,13402
2023-03-07 08:24:09,13402
2023-03-07 08:42:44,13402
2023-03-07 09:19:07,13403
2023-03-07 09:39:07,13405
2023-03-07 10:20:37,13405
2023-03-07 10:41:29,13405
2023-03-07 11:15:46,13405
2023-03-07 11:37:08,13405
