time,value
2023-02-28 19:37:26,1163
2023-02-28 20:19:54,1168
2023-02-28 20:38:35,1168
2023-02-28 21:16:17,1173
2023-02-28 21:37:37,1173
2023-02-28 22:17:50,1173
2023-02-28 22:39:13,1173
2023-02-28 23:18:25,1173
2023-02-28 23:37:55,1173
2023-03-01 01:45:31,1173
2023-03-01 03:00:15,1173
2023-03-01 03:33:50,1173
2023-03-01 04:22:39,1173
2023-03-01 04:43:00,1173
2023-03-01 05:17:25,1173
2023-03-01 05:38:14,1173
2023-03-01 06:24:36,1173
2023-03-01 06:43:58,1173
2023-03-01 07:16:32,1178
2023-03-01 07:37:58,1181
2023-03-01 08:24:22,1181
2023-03-01 08:42:05,1181
2023-03-01 09:19:05,1181
2023-03-01 09:38:35,1181
2023-03-01 10:20:22,1181
2023-03-01 10:41:24,1181
2023-03-01 11:16:09,1181
2023-03-01 11:37:36,1181
2023-03-01 12:36:42,1181
2023-03-01 13:27:28,1181
2023-03-01 13:42:08,1181
2023-03-01 14:17:29,1181
2023-03-01 14:39:18,1181
2023-03-01 15:19:37,1181
2023-03-01 15:40:22,1181
2023-03-01 16:26:29,1181
2023-03-01 16:50:38,1181
2023-03-01 17:17:28,1181
2023-03-01 17:39:19,1181
2023-03-01 18:23:21,1181
2023-03-01 18:42:52,1181
2023-03-01 19:15:07,1181
2023-03-01 19:37:24,1181
2023-03-01 20:19:55,1181
2023-03-01 20:38:57,1181
2023-03-01 21:16:34,1181
2023-03-01 21:37:39,1181
2023-03-01 22:17:43,1181
2023-03-01 22:38:37,1181
2023-03-01 23:18:49,1181
2023-03-01 23:38:10,1181
2023-03-02 01:42:28,1181
2023-03-02 02:54:51,1181
2023-03-02 03:26:01,1181
2023-03-02 03:43:30,1181
2023-03-02 04:22:51,1181
2023-03-02 04:42:43,1181
2023-03-02 05:17:16,1181
2023-03-02 05:37:47,1181
2023-03-02 06:23:50,1181
2023-03-02 06:43:02,1181
2023-03-02 07:17:08,1181
2023-03-02 07:37:37,1181
2023-03-02 08:24:15,1181
2023-03-02 08:43:15,1181
2023-03-02 09:18:35,1181
2023-03-02 09:38:28,1181
2023-03-02 10:20:02,1181
2023-03-02 10:41:03,1181
2023-03-02 11:15:56,1181
2023-03-02 11:37:33,1181
2023-03-02 12:35:02,1181
2023-03-02 13:31:54,1181
2023-03-02 14:17:23,1181
2023-03-02 14:39:02,1181
2023-03-02 15:19:39,1181
2023-03-02 15:40:24,1181
2023-03-02 16:26:27,1181
2023-03-02 16:50:02,1181
2023-03-02 17:17:15,1181
2023-03-02 17:38:39,1181
2023-03-02 18:26:44,1181
2023-03-02 18:46:15,1181
2023-03-02 19:13:26,1181
2023-03-02 19:37:37,1181
2023-03-02 20:20:01,1181
2023-03-02 20:38:47,1181
2023-03-02 21:16:24,1181
2023-03-02 21:37:59,1181
2023-03-02 22:16:55,1181
2023-03-02 22:38:39,1181
2023-03-02 23:19:02,1181
2023-03-03 02:15:41,1181
2023-03-03 04:20:25,1182
2023-03-03 05:02:06,1182
2023-03-03 05:39:12,1182
2023-03-03 06:23:41,1182
2023-03-03 06:42:15,1182
2023-03-03 07:16:58,1182
2023-03-03 07:37:29,1182
2023-03-03 08:22:54,1190
2023-03-03 08:41:51,1190
2023-03-03 09:18:26,1190
2023-03-03 09:37:31,1190
2023-03-03 10:19:46,1190
2023-03-03 10:40:16,1191
2023-03-03 11:15:15,1191
2023-03-03 11:37:32,1191
2023-03-03 12:34:10,1191
2023-03-03 13:24:34,1191
2023-03-03 13:39:17,1191
2023-03-03 14:16:21,1191
2023-03-03 14:38:19,1191
2023-03-03 15:18:59,1191
2023-03-03 15:39:14,1191
2023-03-03 16:24:33,1191
2023-03-03 16:47:05,1191
2023-03-03 17:16:50,1191
2023-03-03 17:37:20,1191
2023-03-03 18:41:01,1191
2023-03-03 19:14:35,1191
2023-03-03 19:37:10,1191
2023-03-03 20:19:10,1191
2023-03-03 20:38:20,1191
2023-03-03 21:14:58,1191
2023-03-03 21:37:50,1191
2023-03-03 22:17:34,1191
2023-03-03 22:39:13,1191
2023-03-03 23:18:37,1191
2023-03-03 23:37:45,1191
2023-03-04 01:34:31,1191
2023-03-04 02:45:39,1191
2023-03-04 03:19:17,1191
2023-03-04 03:38:17,1191
2023-03-04 04:22:01,1191
2023-03-04 04:41:37,1191
2023-03-04 05:16:07,1191
2023-03-04 05:37:25,1191
2023-03-04 06:21:59,1191
2023-03-04 06:41:09,1191
2023-03-04 07:15:41,1191
2023-03-04 07:37:14,1191
2023-03-04 08:21:43,1191
2023-03-04 08:40:39,1191
2023-03-04 09:16:34,1191
2023-03-04 09:37:31,1191
2023-03-04 10:18:09,1191
2023-03-04 10:38:14,1191
2023-03-04 11:17:23,1191
2023-03-04 11:37:17,1191
2023-03-04 12:32:38,1191
2023-03-04 13:21:10,1191
2023-03-04 13:37:14,1191
2023-03-04 14:15:11,1191
2023-03-04 14:37:15,1191
2023-03-04 15:17:03,1191
2023-03-04 15:37:23,1191
2023-03-04 16:22:56,1191
2023-03-04 16:44:05,1191
2023-03-04 17:14:54,1191
2023-03-04 17:37:12,1191
2023-03-04 18:21:06,1191
2023-03-04 18:39:46,1191
2023-03-04 19:13:53,1191
2023-03-04 19:37:13,1191
2023-03-04 20:17:55,1191
2023-03-04 20:37:36,1191
2023-03-04 21:14:43,1191
2023-03-04 21:37:23,1191
2023-03-04 22:16:15,1191
2023-03-04 22:37:10,1191
2023-03-04 23:17:10,1191
2023-03-04 23:37:34,1191
2023-03-05 01:49:10,1191
2023-03-05 03:00:48,1195
2023-03-05 03:43:35,1195
2023-03-05 04:21:35,1195
2023-03-05 04:41:06,1195
2023-03-05 05:16:02,1195
2023-03-05 05:37:09,1195
2023-03-05 06:21:49,1195
2023-03-05 06:40:58,1195
2023-03-05 07:15:58,1195
2023-03-05 07:37:16,1195
2023-03-05 08:21:36,1195
2023-03-05 08:39:53,1195
2023-03-05 09:16:57,1195
2023-03-05 09:37:34,1195
2023-03-05 10:18:11,1200
2023-03-05 10:38:26,1200
2023-03-05 11:14:01,1200
2023-03-05 11:37:21,1200
2023-03-05 12:32:41,1200
2023-03-05 13:21:13,1200
2023-03-05 13:37:11,1200
2023-03-05 14:15:22,1200
2023-03-05 14:37:11,1200
2023-03-05 15:17:09,1200
2023-03-05 15:37:15,1200
2023-03-05 16:22:51,1200
2023-03-05 16:44:25,1200
2023-03-05 17:15:07,1200
2023-03-05 17:37:13,1200
2023-03-05 18:21:03,1204
2023-03-05 18:40:01,1204
2023-03-05 19:13:34,1204
2023-03-05 19:37:11,1204
2023-03-05 20:18:27,1204
2023-03-05 20:37:43,1204
2023-03-05 21:14:58,1204
2023-03-05 21:37:29,1204
2023-03-05 22:16:40,1204
2023-03-05 22:37:39,1204
2023-03-05 23:17:23,1204
2023-03-05 23:37:42,1204
2023-03-06 01:39:29,1204
2023-03-06 02:52:42,1204
2023-03-06 03:23:58,1204
2023-03-06 03:41:22,1204
2023-03-06 04:22:29,1204
2023-03-06 04:42:04,1204
2023-03-06 05:17:36,1204
2023-03-06 05:37:38,1204
2023-03-06 06:23:56,1204
2023-03-06 06:43:05,1204
2023-03-06 07:17:04,1204
2023-03-06 07:37:28,1204
2023-03-06 08:24:20,1204
2023-03-06 08:43:02,1204
2023-03-06 09:19:04,1204
2023-03-06 09:38:14,1204
2023-03-06 10:20:13,1204
2023-03-06 10:40:58,1204
2023-03-06 11:15:48,1204
2023-03-06 11:37:22,1204
2023-03-06 12:36:17,1204
2023-03-06 13:27:10,1215
2023-03-06 14:17:19,1215
2023-03-06 14:38:42,1215
2023-03-06 15:19:41,1215
2023-03-06 15:40:33,1215
2023-03-06 16:25:39,1215
2023-03-06 16:47:52,1215
2023-03-06 17:17:32,1215
2023-03-06 17:38:47,1215
2023-03-06 18:23:46,1215
2023-03-06 18:43:10,1215
2023-03-06 19:14:52,1215
2023-03-06 19:37:35,1215
2023-03-06 20:19:51,1215
2023-03-06 20:39:04,1215
2023-03-06 21:15:49,1215
2023-03-06 21:37:40,1215
2023-03-06 22:18:07,1215
2023-03-06 22:39:40,1215
2023-03-06 23:18:49,1215
2023-03-06 23:38:16,1215
2023-03-07 01:44:18,1215
2023-03-07 02:59:51,1215
2023-03-07 03:33:10,1215
2023-03-07 04:22:51,1215
2023-03-07 04:42:48,1215
2023-03-07 05:17:40,1215
2023-03-07 05:38:02,1215
2023-03-07 06:23:41,1215
2023-03-07 06:43:04,1215
2023-03-07 07:16:16,1215
2023-03-07 07:37:40,1215
2023-03-07 08:24:09,1215
2023-03-07 08:42:44,1215
2023-03-07 09:19:07,1215
2023-03-07 09:39:07,1215
2023-03-07 10:20:37,1215
2023-03-07 10:41:29,1215
2023-03-07 11:15:46,1215
2023-03-07 11:37:08,1215
2023-03-07 12:36:19,1215
2023-03-07 13:27:46,1215
2023-03-07 13:42:15,1215
2023-03-07 14:17:29,1215
2023-03-07 14:39:00,1217
2023-03-07 15:18:27,1217
2023-03-07 15:39:34,1217
2023-03-07 16:25:45,1217
2023-03-07 16:48:51,1217
2023-03-07 17:17:03,1217
2023-03-07 17:38:13,1217
2023-03-07 18:23:24,1217
2023-03-07 19:15:02,1217
2023-03-07 19:37:20,1217
2023-03-07 20:19:44,1217
2023-03-07 20:38:36,1217
2023-03-07 21:16:25,1217
2023-03-07 21:37:19,1217
2023-03-07 22:17:47,1217
2023-03-07 22:39:11,1217
2023-03-07 23:19:05,1217
2023-03-07 23:37:49,1217
2023-03-08 01:41:31,1218
2023-03-08 02:54:03,1218
2023-03-08 03:25:24,1218
2023-03-08 03:42:37,1218
2023-03-08 04:22:12,1218
2023-03-08 04:42:16,1218
2023-03-08 05:17:15,1218
2023-03-08 05:37:49,1218
2023-03-08 06:23:42,1218
2023-03-08 06:42:36,1218
2023-03-08 07:16:30,1218
2023-03-08 07:37:52,1218
2023-03-08 08:23:46,1218
2023-03-08 08:42:44,1218
2023-03-08 09:18:23,1218
2023-03-08 09:38:09,1218
2023-03-08 10:20:13,1218
2023-03-08 10:40:48,1218
2023-03-08 11:15:29,1218
2023-03-08 11:37:25,1218
2023-03-08 12:35:40,1228
2023-03-08 13:26:42,1233
2023-03-08 13:41:08,1233
2023-03-08 14:17:35,1233
2023-03-08 14:39:01,1233
2023-03-08 15:19:24,1233
2023-03-08 15:39:58,1233
2023-03-08 16:25:59,1233
2023-03-08 16:49:15,1233
2023-03-08 17:17:03,1233
2023-03-08 17:38:04,1233
2023-03-08 18:23:31,1233
2023-03-08 18:42:40,1233
2023-03-08 19:14:49,1233
2023-03-08 19:37:35,1233
2023-03-08 20:19:30,1233
2023-03-08 20:38:36,1233
2023-03-08 21:16:14,1233
2023-03-08 21:37:47,1233
2023-03-08 22:17:54,1233
2023-03-08 22:39:12,1233
2023-03-08 23:18:35,1233
2023-03-08 23:37:58,1233
2023-03-09 01:41:47,1233
2023-03-09 02:53:55,1233
2023-03-09 03:25:21,1233
2023-03-09 03:42:29,1233
2023-03-09 04:22:36,1233
2023-03-09 04:42:44,1233
2023-03-09 05:17:27,1233
2023-03-09 05:37:48,1233
2023-03-09 06:24:09,1233
2023-03-09 06:43:20,1233
2023-03-09 07:17:17,1233
2023-03-09 07:37:15,1233
2023-03-09 08:24:02,1233
2023-03-09 08:43:27,1233
2023-03-09 09:18:52,1234
2023-03-09 09:38:35,1234
2023-03-09 10:20:12,1235
2023-03-09 10:41:33,1235
2023-03-09 11:16:10,1235
2023-03-09 11:37:41,1235
2023-03-09 12:37:36,1235
2023-03-09 13:32:57,1235
2023-03-09 14:17:38,1236
2023-03-09 14:39:24,1236
2023-03-09 15:20:14,1236
2023-03-09 15:40:37,1236
2023-03-09 16:26:34,1236
2023-03-09 16:50:33,1236
2023-03-09 17:17:15,1236
2023-03-09 17:38:56,1236
2023-03-09 18:21:48,1236
2023-03-09 18:42:17,1236
2023-03-09 19:15:04,1236
2023-03-09 19:37:39,1236
2023-03-09 20:19:50,1236
2023-03-09 20:39:17,1236
2023-03-09 21:16:49,1236
2023-03-09 21:37:43,1236
2023-03-09 22:18:09,1236
2023-03-09 22:39:25,1236
2023-03-09 23:19:45,1236
2023-03-09 23:38:13,1236
2023-03-10 01:41:40,1236
2023-03-10 02:56:55,1236
2023-03-10 03:29:38,1236
2023-03-10 03:46:17,1236
2023-03-10 04:22:53,1236
2023-03-10 04:42:52,1236
2023-03-10 05:17:37,1236
2023-03-10 05:38:01,1236
2023-03-10 06:24:09,1236
2023-03-10 06:43:23,1236
2023-03-10 07:16:50,1236
2023-03-10 07:37:28,1236
2023-03-10 08:24:14,1236
2023-03-10 08:42:48,1236
2023-03-10 09:18:44,1236
2023-03-10 09:38:18,1236
2023-03-10 10:20:21,1236
2023-03-10 10:41:28,1236
2023-03-10 11:15:42,1236
2023-03-10 11:37:34,1236
2023-03-10 12:35:47,1236
2023-03-10 13:27:23,1236
2023-03-10 13:41:57,1236
2023-03-10 14:17:19,1236
2023-03-10 14:39:03,1236
2023-03-10 15:18:16,1236
2023-03-10 15:39:04,1236
2023-03-10 16:25:52,1236
2023-03-10 16:47:44,1236
2023-03-10 17:16:19,1236
2023-03-10 17:38:10,1236
2023-03-10 18:21:04,1236
2023-03-10 18:40:20,1236
2023-03-10 19:13:57,1239
2023-03-10 19:37:28,1239
2023-03-10 20:18:30,1239
2023-03-10 20:37:44,1239
2023-03-10 21:15:18,1239
2023-03-10 21:37:28,1252
2023-03-10 22:16:28,1253
2023-03-10 22:37:35,1253
2023-03-10 23:17:10,1253
2023-03-10 23:37:33,1253
2023-03-11 01:20:54,1253
2023-03-11 02:25:59,1253
2023-03-11 02:49:05,1253
2023-03-11 03:17:47,1253
2023-03-11 03:37:25,1253
2023-03-11 04:21:02,1253
2023-03-11 04:40:06,1254
2023-03-11 05:15:23,1254
2023-03-11 05:37:19,1254
2023-03-11 06:20:53,1254
2023-03-11 06:39:40,1254
2023-03-11 07:14:47,1254
2023-03-11 07:37:02,1254
2023-03-11 08:21:01,1254
2023-03-11 08:39:11,1254
2023-03-11 09:15:38,1254
2023-03-11 09:37:18,1254
2023-03-11 10:17:12,1254
2023-03-11 10:37:29,1254
2023-03-11 11:13:48,1254
2023-03-11 11:37:10,1254
2023-03-11 12:31:02,1254
2023-03-11 13:19:36,1254
2023-03-11 13:37:09,1254
2023-03-11 14:14:14,1254
2023-03-11 14:37:19,1254
2023-03-11 15:16:25,1254
2023-03-11 15:37:15,1254
2023-03-11 16:21:59,1254
2023-03-11 16:42:49,1254
2023-03-11 17:14:30,1254
2023-03-11 17:37:15,1254
2023-03-11 18:19:57,1254
2023-03-11 18:38:44,1254
2023-03-11 19:13:11,1254
2023-03-11 19:37:01,1254
2023-03-11 20:17:06,1254
2023-03-11 21:14:13,1254
2023-03-11 21:37:11,1254
2023-03-11 22:15:31,1254
2023-03-11 22:37:10,1254
2023-03-11 23:16:51,1254
2023-03-11 23:37:23,1254
2023-03-12 01:38:51,1254
2023-03-12 02:47:51,1254
2023-03-12 03:18:46,1254
2023-03-12 03:37:20,1254
2023-03-12 04:20:29,1254
2023-03-12 04:40:01,1254
2023-03-12 05:15:15,1254
2023-03-12 05:37:28,1254
2023-03-12 06:21:12,1254
2023-03-12 06:39:45,1254
2023-03-12 07:14:34,1254
2023-03-12 07:37:21,1254
2023-03-12 08:20:26,1254
2023-03-12 08:38:49,1254
2023-03-12 09:15:43,1254
2023-03-12 09:37:07,1254
2023-03-12 10:17:20,1254
2023-03-12 10:37:09,1254
2023-03-12 11:13:24,1254
2023-03-12 11:37:25,1254
2023-03-12 12:31:21,1254
2023-03-12 13:20:15,1254
2023-03-12 13:37:09,1254
2023-03-12 14:14:36,1254
2023-03-12 14:37:10,1254
2023-03-12 15:16:23,1254
2023-03-12 15:37:13,1261
2023-03-12 16:21:44,1265
2023-03-12 16:42:52,1265
2023-03-12 17:14:42,1265
2023-03-12 17:37:10,1265
2023-03-12 18:20:12,1265
2023-03-12 18:38:39,1265
2023-03-12 19:13:03,1265
2023-03-12 19:37:02,1265
2023-03-12 20:17:23,1265
2023-03-12 20:37:28,1265
2023-03-12 21:14:13,1265
2023-03-12 21:37:09,1265
2023-03-12 22:15:39,1265
2023-03-12 22:37:13,1265
2023-03-12 23:16:54,1265
2023-03-12 23:37:34,1265
2023-03-13 01:25:57,1265
2023-03-13 02:30:08,1265
2023-03-13 02:53:59,1265
2023-03-13 03:18:27,1265
2023-03-13 03:37:30,1265
2023-03-13 04:21:38,1265
2023-03-13 04:40:49,1265
2023-03-13 05:16:37,1265
2023-03-13 05:37:08,1265
2023-03-13 06:23:05,1265
2023-03-13 06:41:45,1265
2023-03-13 07:16:00,1265
2023-03-13 07:37:11,1265
2023-03-13 08:23:30,1265
2023-03-13 08:41:34,1265
2023-03-13 09:18:07,1265
2023-03-13 09:37:44,1265
2023-03-13 10:19:34,1265
2023-03-13 10:39:53,1265
2023-03-13 11:14:19,1265
2023-03-13 11:37:11,1265
2023-03-13 12:35:44,1265
2023-03-13 13:25:04,1265
2023-03-13 13:39:26,1265
2023-03-13 14:17:02,1265
2023-03-13 14:38:07,1265
2023-03-13 15:17:34,1265
2023-03-13 15:38:19,1265
2023-03-13 16:24:53,1265
2023-03-13 16:46:53,1265
2023-03-13 17:16:17,1265
2023-03-13 17:37:13,1265
2023-03-13 18:21:20,1265
2023-03-13 18:40:49,1265
2023-03-13 19:14:24,1265
2023-03-13 19:37:07,1265
2023-03-13 20:19:04,1265
2023-03-13 20:38:11,1265
2023-03-13 21:15:53,1265
2023-03-13 21:37:39,1265
2023-03-13 22:17:20,1265
2023-03-13 22:38:18,1265
2023-03-13 23:18:05,1265
2023-03-13 23:37:43,1265
2023-03-14 01:15:28,1265
2023-03-14 02:20:05,1265
2023-03-14 02:48:30,1265
2023-03-14 03:19:09,1265
2023-03-14 03:38:22,1265
2023-03-14 04:22:00,1265
2023-03-14 04:41:32,1265
2023-03-14 05:17:02,1265
2023-03-14 05:37:01,1265
2023-03-14 06:22:46,1265
2023-03-14 06:42:07,1265
2023-03-14 07:17:41,1265
2023-03-14 07:37:27,1265
2023-03-14 08:25:22,1265
2023-03-14 08:44:09,1265
2023-03-14 09:19:58,1265
2023-03-14 09:39:55,1265
2023-03-14 10:22:32,1265
2023-03-14 10:43:11,1265
2023-03-14 11:16:52,1265
2023-03-14 11:38:03,1265
2023-03-14 12:43:39,1265
2023-03-14 13:35:36,1265
2023-03-14 14:19:17,1265
2023-03-14 14:41:56,1265
2023-03-14 15:23:00,1265
2023-03-14 15:43:14,1265
2023-03-14 16:30:41,1265
2023-03-14 17:22:26,1265
2023-03-14 17:44:31,1265
2023-03-14 18:26:54,1266
2023-03-14 18:50:44,1266
2023-03-14 19:18:03,1266
2023-03-14 19:38:25,1266
2023-03-14 20:23:53,1266
2023-03-14 20:41:19,1266
2023-03-14 21:15:29,1266
2023-03-14 21:37:30,1266
2023-03-14 22:16:36,1272
2023-03-14 22:37:41,1272
2023-03-14 23:17:33,1272
2023-03-14 23:37:39,1272
2023-03-15 01:24:40,1272
2023-03-15 02:29:00,1272
2023-03-15 02:53:02,1272
2023-03-15 03:18:33,1272
2023-03-15 03:37:28,1272
2023-03-15 04:21:35,1272
2023-03-15 04:40:40,1272
2023-03-15 05:16:03,1272
2023-03-15 05:37:18,1272
2023-03-15 06:22:25,1272
2023-03-15 06:41:03,1272
2023-03-15 07:15:55,1272
2023-03-15 07:37:38,1272
2023-03-15 08:22:52,1283
2023-03-15 08:41:10,1283
2023-03-15 09:17:59,1283
2023-03-15 09:37:44,1283
2023-03-15 10:19:20,1283
2023-03-15 10:39:26,1283
2023-03-15 11:14:52,1283
2023-03-15 11:37:12,1283
2023-03-15 12:34:37,1283
2023-03-15 13:24:37,1283
2023-03-15 13:39:00,1283
2023-03-15 14:16:27,1283
2023-03-15 14:37:41,1285
2023-03-15 15:18:50,1286
2023-03-15 15:39:07,1286
2023-03-15 16:25:40,1286
2023-03-15 16:47:50,1286
2023-03-15 17:16:44,1286
2023-03-15 17:37:57,1286
2023-03-15 18:22:35,1286
2023-03-15 18:40:03,1286
2023-03-15 19:14:15,1286
2023-03-15 19:37:16,1286
2023-03-15 20:19:16,1286
2023-03-15 20:37:44,1286
2023-03-15 21:15:58,1286
2023-03-15 21:37:24,1286
2023-03-15 22:16:15,1286
2023-03-15 22:37:22,1286
2023-03-15 23:14:25,1286
2023-03-15 23:37:23,1286
2023-03-16 01:26:03,1286
2023-03-16 02:30:22,1286
2023-03-16 02:54:18,1286
2023-03-16 03:18:23,1286
2023-03-16 03:37:29,1286
2023-03-16 04:21:24,1286
2023-03-16 04:41:01,1286
2023-03-16 05:16:30,1286
2023-03-16 05:37:06,1286
2023-03-16 06:22:22,1286
2023-03-16 06:41:26,1286
2023-03-16 07:16:26,1286
2023-03-16 07:37:07,1286
2023-03-16 08:22:43,1286
2023-03-16 08:41:50,1286
2023-03-16 09:17:42,1286
2023-03-16 09:37:53,1286
2023-03-16 10:19:34,1286
2023-03-16 10:39:39,1286
2023-03-16 11:14:52,1288
2023-03-16 11:37:11,1288
2023-03-16 12:35:17,1288
2023-03-16 13:30:09,1288
2023-03-16 13:44:28,1288
2023-03-16 14:17:06,1288
2023-03-16 14:39:16,1288
2023-03-16 15:19:31,1288
2023-03-16 15:39:56,1288
2023-03-16 16:27:38,1288
2023-03-16 16:50:47,1288
2023-03-16 17:16:40,1288
2023-03-16 17:37:21,1290
2023-03-16 18:22:21,1293
2023-03-16 18:41:02,1293
2023-03-16 19:14:02,1293
2023-03-16 19:37:13,1293
2023-03-16 20:18:57,1293
2023-03-16 20:37:24,1293
2023-03-16 21:15:04,1300
2023-03-16 21:37:24,1300
2023-03-16 22:16:48,1300
2023-03-16 22:37:23,1300
2023-03-16 23:17:27,1300
2023-03-16 23:37:54,1300
2023-03-17 01:23:54,1300
2023-03-17 02:27:25,1300
2023-03-17 02:51:22,1300
2023-03-17 03:18:27,1300
2023-03-17 03:37:25,1300
2023-03-17 04:21:23,1300
2023-03-17 04:40:52,1300
2023-03-17 05:16:07,1300
2023-03-17 05:37:14,1300
2023-03-17 06:20:55,1300
2023-03-17 06:40:27,1300
2023-03-17 07:16:06,1300
2023-03-17 07:37:21,1300
2023-03-17 08:22:23,1300
2023-03-17 08:40:54,1300
2023-03-17 09:17:51,1300
2023-03-17 09:37:48,1300
2023-03-17 10:19:05,1300
2023-03-17 10:39:33,1300
2023-03-17 11:14:55,1300
2023-03-17 11:37:09,1300
2023-03-17 12:34:02,1300
2023-03-17 13:23:36,1300
2023-03-17 13:38:20,1300
2023-03-17 14:16:20,1300
2023-03-17 14:37:39,1300
2023-03-17 15:18:17,1300
2023-03-17 15:37:57,1300
2023-03-17 16:24:10,1300
2023-03-17 16:45:22,1300
